eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
366,23,14,p05f18,Datafile processing p05f18 Block 5 event 14,Bri,Esy,Lft,Narr,Narr,75,0.35,398,47,40,38,15.5889035879708,58,75,Correct,Correct,1.03183652252618,279.490762181818,0.37,0.17,1.03183652252618,-0.0477364809719762,92.0277161551054,0.135135135135135,-123.347056922427,247.629988130789
367,23,15,p05f18,Datafile processing p05f18 Block 5 event 15,Bri,Esy,Rgt,Narr,Wide,74,0.37,374,42,38,37,15.9388812189183,53,74,Correct,Correct,1.03210301319343,301.847280110806,0.37,0.21,1.03210301319343,-0.0669665802525901,89.5812045321928,0.432432432432432,187.705155825569,233.200816694868
368,23,16,p05f18,Datafile processing p05f18 Block 5 event 16,Bri,Hrd,Rgt,Wide,Narr,75,0.36,375,43,39,35,17.4473253294176,55,73,Correct,Correct,1.01170362330571,319.088428329877,0.38,0.18,1.01170362330571,-0.0336045300125313,100.203848877171,0.947368421052632,192.141307296123,253.562576275374
369,24,1,p05f18,Datafile processing p05f18 Block 6 event 1,Drk,Hrd,Rgt,Narr,Narr,80,0.42,437,49,43,42,16.5663536586884,59,79,Correct,Correct,1.02479475479312,307.506366379832,0.37,0.2,1.02479475479312,-0.0556736388618428,92.4438033621628,0.432432432432432,181.374413264982,243.753575550185
370,24,2,p05f18,Datafile processing p05f18 Block 6 event 2,Drk,Esy,Lft,Narr,Wide,81,0.39,401,49,43,39,14.5224706145845,59,81,Correct,Correct,1.01546187637307,271.42289292031,0.42,0.22,1.01546187637307,-0.0321451079619641,91.1346200790114,0.0952380952380952,-97.6865801691582,251.43199239494
371,24,3,p05f18,Datafile processing p05f18 Block 6 event 3,Drk,Esy,Lft,Wide,Wide,72,0.29,357,42,33,32,15.6397289921164,53,71,Correct,Correct,1.0268421263455,283.922551707226,0.39,0.18,1.0268421263455,-0.0565901076787924,106.14972790431,0.717948717948718,-105.260941300511,262.025061532659
372,24,4,p05f18,Datafile processing p05f18 Block 6 event 4,Drk,Esy,Rgt,Narr,Wide,71,0.35,387,42,38,35,17.3005522745799,52,70,Correct,Correct,1.01473011036744,303.820488289158,0.35,0.18,1.01473011036744,-0.0393649462531863,87.3543587745788,0.542857142857143,181.258392477842,241.794746051405
373,24,5,p05f18,Datafile processing p05f18 Block 6 event 5,Drk,Esy,Lft,Wide,Narr,76,0.32,371,44,37,35,13.01987201293,54,76,Correct,Correct,1.0088577476232,283.611902220466,0.41,0.22,1.0088577476232,-0.0175135913516802,99.9225585814333,0.439024390243902,-117.267080605406,257.366836434843
374,24,6,p05f18,Datafile processing p05f18 Block 6 event 6,Drk,Hrd,Lft,Narr,Narr,78,0.37,404,48,42,39,14.6120645241518,60,77,Correct,Correct,1.01439702953975,281.896556593389,0.38,0.17,1.01439702953975,-0.0410426237018476,86.6531165070446,0.105263157894737,-124.617590998657,250.36302659774
375,24,7,p05f18,Datafile processing p05f18 Block 6 event 7,Drk,Hrd,Rgt,Wide,Narr,80,0.43,414,51,45,42,15.8192869077651,61,80,Correct,Correct,1.01662008146449,316.621161244069,0.38,0.19,1.01662008146449,-0.0408421449702638,102.173994773149,0.526315789473684,184.211865783547,255.893200322144
376,24,8,p05f18,Datafile processing p05f18 Block 6 event 8,Drk,Hrd,Rgt,Narr,Wide,72,0.37,390,44,40,35,17.4811344305076,55,74,Correct,Correct,1.02447176089946,303.133922035363,0.39,0.19,1.02447176089946,-0.0242775613073172,88.9375254846327,0.435897435897436,181.616433601696,237.042582180237
377,24,9,p05f18,Datafile processing p05f18 Block 6 event 9,Drk,Esy,Lft,Narr,Narr,75,0.35,393,46,40,37,15.333437875213,58,75,Correct,Correct,1.02194186937938,277.494013282385,0.38,0.17,1.02194186937938,-0.042185365558349,90.8380043541905,0.105263157894737,-109.97220639828,251.04475499631
378,24,10,p05f18,Datafile processing p05f18 Block 6 event 10,Drk,Hrd,Lft,Wide,Wide,86,0.43,400,52,44,40,13.7005549558862,69,86,Correct,Incorrect,1.15661293866269,289.856068794893,0.46,0.17,1.15661293866269,0.0679662466723589,105.639633592848,0.826086956521739,-125.604324198464,258.76635028254
379,24,11,p05f18,Datafile processing p05f18 Block 6 event 11,Drk,Esy,Rgt,Narr,Narr,77,0.41,425,48,44,41,16.2461633640503,59,76,Correct,Correct,1.01827518488235,297.194179235636,0.35,0.17,1.01827518488235,-0.0435306200421346,89.9118388117534,0.457142857142857,170.510219709049,240.991879382206
380,24,12,p05f18,Datafile processing p05f18 Block 6 event 12,Drk,Esy,Rgt,Wide,Narr,75,0.36,388,43,38,36,17.3460891418248,53,73,Correct,Correct,1.02054899076946,312.968605496579,0.37,0.2,1.02054899076946,-0.0503283964101744,106.491239404704,0.540540540540541,183.079943805425,251.486806368386
381,24,13,p05f18,Datafile processing p05f18 Block 6 event 13,Drk,Esy,Rgt,Wide,Wide,76,0.39,403,45,42,39,16.5784863037508,58,75,Correct,Correct,1.01961588236486,315.730061894315,0.36,0.17,1.01961588236486,-0.0463353495266812,103.614925059225,0.861111111111111,184.158105614939,255.047625436173
382,24,14,p05f18,Datafile processing p05f18 Block 6 event 14,Drk,Hrd,Lft,Wide,Narr,81,0.42,451,52,45,44,16.5506263377818,63,81,Correct,Correct,1.00920094731297,289.442858378355,0.37,0.18,1.00920094731297,-0.00103027758397496,103.901310929525,0.621621621621622,-115.512809384992,265.78170548104
383,24,15,p05f18,Datafile processing p05f18 Block 6 event 15,Drk,Hrd,Lft,Narr,Wide,79,0.37,402,50,43,40,15.4102005104893,62,79,Correct,Correct,1.04652858055075,282.012620352311,0.39,0.17,1.04652858055075,-0.0724965856823737,87.1693439538155,0.461538461538462,-115.447755670215,255.456419382639
384,24,16,p05f18,Datafile processing p05f18 Block 6 event 16,Drk,Hrd,Rgt,Wide,Wide,81,0.45,465,52,48,45,16.1595851953921,63,80,Correct,Correct,1.017905523736,317.131004415084,0.35,0.17,1.017905523736,-0.0476316856083003,95.427467201432,0.885714285714286,183.703225748826,256.12014815444
385,25,1,p06f32,Datafile processing p06f32 Block 1 event 1,Bri,Hrd,Lft,Narr,Narr,107,0.39,475,53,43,42,12.8422928434158,67,109,Incorrect,Correct,1.13760984417849,288.75746023729,0.67,0.42,1.13760984417849,0.0277156040145128,102.199079285956,0.985074626865672,148.472896127175,237.986562725037
386,25,2,p06f32,Datafile processing p06f32 Block 1 event 2,Bri,Hrd,Lft,Wide,Wide,82,0.38,463,50,43,42,13.2078036684131,64,82,Correct,Correct,1.0250871407038,273.377191421008,0.4,0.18,1.0250871407038,0.0588404073132933,103.337816163645,0.775,-83.1728601705071,257.217921883599
387,25,3,p06f32,Datafile processing p06f32 Block 1 event 3,Bri,Esy,Lft,Wide,Narr,99,0.46,566,57,51,50,11.6551524657036,67,98,Correct,Incorrect,1.18209325242202,263.079455903977,0.48,0.31,1.18209325242202,-0.0600564664056208,116.391117942289,1.02083333333333,7.05413444230721,255.07311468698
388,25,4,p06f32,Datafile processing p06f32 Block 1 event 4,Bri,Esy,Lft,Wide,Wide,62,0.27,419,35,31,31,15.7523354034298,46,62,Correct,Correct,1.03257659617224,264.242073998212,0.31,0.16,1.03257659617224,0.0709464476439456,107.032628137214,0.741935483870968,-108.228040371873,238.678332028175
389,25,5,p06f32,Datafile processing p06f32 Block 1 event 5,Bri,Esy,Lft,Narr,Wide,68,0.34,491,43,39,39,15.8312604192142,56,68,Correct,Correct,1.02018933080079,266.580113018555,0.29,0.12,1.02018933080079,0.055831057703298,92.2276823688063,0.758620689655172,-110.941341196591,241.542432066914
390,25,6,p06f32,Datafile processing p06f32 Block 1 event 6,Bri,Hrd,Lft,Narr,Wide,63,0.27,411,36,32,32,14.7729282364872,48,63,Correct,Correct,1.01720398904624,262.302575905467,0.31,0.15,1.01720398904624,0.049864531443727,99.1981125675408,0.612903225806452,-90.8263680725744,243.895367086127
391,25,7,p06f32,Datafile processing p06f32 Block 1 event 7,Bri,Esy,Lft,Narr,Narr,76,0.43,513,51,47,46,15.6955393594407,63,76,Correct,Correct,1.01550034688285,279.268483733528,0.3,0.13,1.01550034688285,0.0462920633447771,103.229439078188,0.333333333333333,-87.3297987577465,263.198387675823
392,25,8,p06f32,Datafile processing p06f32 Block 1 event 8,Bri,Esy,Rgt,Narr,Narr,69,0.39,511,46,44,43,19.4232930865928,56,69,Correct,Correct,1.00645027585549,312.899984877748,0.26,0.13,1.00645027585549,-0.0297452193961279,92.4088714272902,0.730769230769231,179.455763095973,255.078070660444
393,25,9,p06f32,Datafile processing p06f32 Block 1 event 9,Bri,Hrd,Rgt,Wide,Narr,73,0.28,369,37,33,33,12.9031582430676,47,76,Correct,Incorrect,1.28618871237245,295.704674303025,0.43,0.29,1.28618871237245,0.242049893885961,115.293145937292,0.837209302325581,143.831874122131,257.961749355606
394,25,10,p06f32,Datafile processing p06f32 Block 1 event 10,Bri,Hrd,Rgt,Wide,Wide,77,0.45,508,54,49,47,19.0442537954696,64,77,Correct,Correct,1.00222578755065,311.280129624817,0.3,0.13,1.00222578755065,-0.0141711305281044,107.539276267695,0.8,165.319894207431,262.811634375047
395,25,11,p06f32,Datafile processing p06f32 Block 1 event 11,Bri,Hrd,Lft,Wide,Narr,77,0.43,505,51,47,47,15.5231450508816,62,77,Correct,Correct,1.01192382471587,270.169999568154,0.3,0.15,1.01192382471587,0.0354035133908771,104.776762426846,0.8,-91.2481661712672,253.495769795822
396,25,12,p06f32,Datafile processing p06f32 Block 1 event 12,Bri,Esy,Rgt,Wide,Wide,62,0.35,463,41,39,39,21.0438521516196,50,61,Correct,Correct,1.01133703686459,296.954713277473,0.22,0.11,1.01133703686459,-0.0408239826558075,108.996359717196,0.818181818181818,164.886831255252,246.609305866582
397,25,13,p06f32,Datafile processing p06f32 Block 1 event 13,Bri,Esy,Rgt,Narr,Wide,70,0.43,544,50,47,46,22.0545744639631,60,70,Correct,Correct,1.01476850852933,292.553410650554,0.24,0.1,1.01476850852933,-0.0399364471118807,98.796256036063,0.5,158.244535274541,244.404388774434
398,25,14,p06f32,Datafile processing p06f32 Block 1 event 14,Bri,Esy,Rgt,Wide,Narr,53,0.23,359,30,27,28,18.6468561387263,37,53,Correct,Correct,1.02737838185648,285.704698140178,0.25,0.16,1.02737838185648,-0.0536678687155801,111.950234332775,0.76,160.685132876112,235.393750152133
399,25,15,p06f32,Datafile processing p06f32 Block 1 event 15,Bri,Hrd,Rgt,Narr,Wide,56,0.25,388,33,30,31,19.8433277235443,41,56,Correct,Correct,1.02666150874154,293.721606238234,0.25,0.15,1.02666150874154,-0.0550754432174305,112.587280303095,0.68,169.328053700008,239.40426555008
400,25,16,p06f32,Datafile processing p06f32 Block 1 event 16,Bri,Hrd,Rgt,Narr,Narr,69,0.4,486,46,43,43,19.9914160836049,55,69,Correct,Correct,1.02279223364685,323.127858994394,0.26,0.14,1.02279223364685,-0.06041209953494,97.755770488894,0.384615384615385,185.7630658421,264.168154009524
401,26,1,p06f32,Datafile processing p06f32 Block 2 event 1,Drk,Esy,Rgt,Narr,Wide,61,0.25,355,33,30,30,15.0153286747058,48,61,Correct,Incorrect,1.08056532541615,245.964090531229,0.31,0.13,1.08056532541615,0.0927573782960153,111.033192592705,0.806451612903226,-71.7990510216232,234.746312095514
402,26,2,p06f32,Datafile processing p06f32 Block 2 event 2,Drk,Hrd,Rgt,Narr,Wide,72,0.25,385,33,30,30,12.8884025704825,39,82,Correct,Incorrect,1.48443335994468,256.276223491853,0.52,0.43,1.48443335994468,0.210556235740114,113.390373374338,0.807692307692308,-57.3064340755618,243.505663090932
403,26,3,p06f32,Datafile processing p06f32 Block 2 event 3,Drk,Hrd,Lft,Wide,Narr,72,0.38,460,47,43,42,16.3217885603867,60,72,Correct,Correct,1.02928244035789,275.943295778831,0.3,0.12,1.02928244035789,0.0683072920632851,100.466397857394,0.866666666666667,-93.5836437578598,255.865141132446
404,26,4,p06f32,Datafile processing p06f32 Block 2 event 4,Drk,Esy,Lft,Narr,Wide,63,0.25,362,35,30,30,13.6936592177212,49,63,Correct,Correct,1.0352002911735,265.910718342181,0.33,0.14,1.0352002911735,0.074059099143488,86.8332718518303,0.757575757575758,-89.2451401743012,246.068477216813
405,26,5,p06f32,Datafile processing p06f32 Block 2 event 5,Drk,Esy,Rgt,Narr,Narr,71,0.34,426,41,37,37,16.5053865948156,50,71,Correct,Correct,1.02930210657143,315.672443235114,0.34,0.21,1.02930210657143,-0.058637436464704,87.627208242949,0.676470588235294,172.213559583984,262.288052735804
406,26,6,p06f32,Datafile processing p06f32 Block 2 event 6,Drk,Hrd,Rgt,Narr,Narr,71,0.29,402,37,34,34,16.6508655979497,44,71,Correct,Correct,1.06852760025599,294.5138392224,0.37,0.27,1.06852760025599,-0.079649293431757,94.5220661827558,0.594594594594595,148.950947351036,251.133469652342
407,26,7,p06f32,Datafile processing p06f32 Block 2 event 7,Drk,Esy,Rgt,Wide,Wide,67,0.27,356,35,31,31,19.0553125928954,43,63,Correct,Correct,1.01491436469393,309.283318881248,0.32,0.2,1.01491436469393,-0.0361573179985236,109.855962335797,0.71875,182.926028960785,249.355533439275
408,26,8,p06f32,Datafile processing p06f32 Block 2 event 8,Drk,Hrd,Rgt,Wide,Wide,82,0.5,589,57,54,52,21.707063319421,66,81,Correct,Correct,1.00518171364956,342.375501607602,0.29,0.15,1.00518171364956,-0.0272450688684511,104.73341379059,0.827586206896552,203.776762587186,273.504752651493
409,26,9,p06f32,Datafile processing p06f32 Block 2 event 9,Drk,Hrd,Lft,Wide,Wide,61,0.22,326,29,27,28,17.1000692312311,36,52,Incorrect,Correct,1.03835096036113,267.6948866898,0.24,0.16,1.03835096036113,-0.0624631012370874,102.749303996238,1.04166666666667,152.891864778358,198.29289453055
410,26,10,p06f32,Datafile processing p06f32 Block 2 event 10,Drk,Esy,Lft,Wide,Narr,74,0.27,367,40,32,32,13.9610413756561,50,73,Correct,Correct,1.00799082494746,289.386736682027,0.41,0.23,1.00799082494746,0.0320211652391472,109.951774851167,0.780487804878049,-119.676979817218,262.156335736903
411,26,11,p06f32,Datafile processing p06f32 Block 2 event 11,Drk,Hrd,Lft,Narr,Wide,86,0.23,349,32,28,29,9.63437091476176,44,83,Correct,Incorrect,1.38188698986457,256.058096154574,0.54,0.39,1.38188698986457,0.242377103015743,109.975980205687,0.574074074074074,-76.291009473276,242.827498644955
412,26,12,p06f32,Datafile processing p06f32 Block 2 event 12,Drk,Esy,Rgt,Wide,Narr,66,0.26,354,34,30,30,14.8520885171146,44,76,Correct,Correct,1.08715716004139,299.457480903554,0.46,0.32,1.08715716004139,0.0578652278271798,115.680575962447,0.934782608695652,159.721927229521,251.861228606297
413,26,13,p06f32,Datafile processing p06f32 Block 2 event 13,Drk,Esy,Lft,Narr,Narr,75,0.31,410,41,36,36,14.0429547410017,56,75,Correct,Incorrect,1.11622873938002,270.161566122092,0.39,0.19,1.11622873938002,0.121671002443394,105.320195973628,0.282051282051282,-84.5391637425141,255.67755957361
414,26,14,p06f32,Datafile processing p06f32 Block 2 event 14,Drk,Hrd,Lft,Narr,Narr,80,0.22,351,30,27,28,13.8480671987928,36,79,Incorrect,Correct,1.58330346784721,267.038743075217,0.51,0.43,1.58330346784721,0.303063287224021,88.4937214728242,0.627450980392157,-90.3430695404103,249.865076394366
415,26,15,p06f32,Datafile processing p06f32 Block 2 event 15,Drk,Esy,Lft,Wide,Wide,71,0.34,443,41,38,40,16.2786499161227,55,70,Correct,Incorrect,1.06974855424763,276.259941920745,0.3,0.15,1.06974855424763,0.0967438951666064,114.017263760948,0.666666666666667,-89.297918764534,261.55913554578
416,26,16,p06f32,Datafile processing p06f32 Block 2 event 16,Drk,Hrd,Rgt,Wide,Narr,70,0.24,333,33,29,30,12.4520002633709,65,80,Correct,Incorrect,1.4806180088683,301.469319920324,0.5,0.15,1.4806180088683,0.212014999304106,122.919189100338,1,146.781893214218,261.763991362853
417,27,1,p06f32,Datafile processing p06f32 Block 3 event 1,Bri,Esy,Lft,Narr,Wide,60,0.24,349,32,28,30,13.7392546209466,46,60,Correct,Correct,1.05740161976596,258.523343825711,0.3,0.14,1.05740161976596,0.0954514959280979,95.8798023761927,0.4,-87.0629291908699,239.772843155662
418,27,2,p06f32,Datafile processing p06f32 Block 3 event 2,Bri,Hrd,Lft,Wide,Wide,60,0.27,368,35,32,32,16.3174647311993,46,59,Correct,Correct,1.02236206987086,255.941447345255,0.27,0.13,1.02236206987086,0.0529420205943754,108.733189331223,0.814814814814815,-91.6322697494966,235.950673597405
419,27,3,p06f32,Datafile processing p06f32 Block 3 event 3,Bri,Esy,Lft,Wide,Narr,68,0.38,608,46,43,42,19.4768135852431,56,68,Correct,Correct,1.03381366972088,270.297353041409,0.26,0.12,1.03381366972088,0.0740393179014109,103.152261011137,0.730769230769231,-93.0791116561605,251.771151937437
420,27,4,p06f32,Datafile processing p06f32 Block 3 event 4,Bri,Esy,Rgt,Narr,Wide,63,0.34,495,41,39,38,19.6197974616676,50,63,Correct,Correct,1.01321528815921,288.022976045899,0.25,0.13,1.01321528815921,-0.0433456443252537,98.9941327895332,0.76,177.860500610049,226.628855012716
421,27,5,p06f32,Datafile processing p06f32 Block 3 event 5,Bri,Hrd,Lft,Wide,Narr,64,0.23,339,32,28,28,14.7241832679283,46,64,Correct,Incorrect,1.10212196295597,256.156073089983,0.36,0.18,1.10212196295597,0.122722692610445,105.693912161224,0.777777777777778,-72.1180302379574,242.122904942448
422,27,6,p06f32,Datafile processing p06f32 Block 3 event 6,Bri,Hrd,Rgt,Wide,Narr,71,0.23,329,31,27,28,12.715902869858,44,70,Incorrect,Correct,1.08452646070755,256.33280542055,0.42,0.26,1.08452646070755,0.119956068484914,102.480214362599,0.619047619047619,-82.0328625481494,243.211993137901
423,27,7,p06f32,Datafile processing p06f32 Block 3 event 7,Bri,Esy,Lft,Wide,Wide,63,0.28,391,37,33,33,18.1669244263917,48,62,Correct,Correct,1.01543865478707,277.878779466821,0.29,0.14,1.01543865478707,0.0490251526285452,116.893707502257,0.724137931034483,-99.4066604843828,259.268224919536
424,27,8,p06f32,Datafile processing p06f32 Block 3 event 8,Bri,Hrd,Rgt,Narr,Narr,61,0.29,405,37,34,35,17.9537025532122,47,63,Correct,Correct,1.02480416465915,284.069510300553,0.28,0.16,1.02480416465915,0.0207018441814174,108.104568212469,0.821428571428571,153.095453875211,240.366516486612
425,27,9,p06f32,Datafile processing p06f32 Block 3 event 9,Bri,Esy,Rgt,Wide,Narr,89,0.54,632,61,57,56,17.4020546471311,71,87,Correct,Correct,1.00776031721704,298.549239470322,0.31,0.16,1.00776031721704,-0.0332039489617346,109.31643494333,0.806451612903226,172.832921874491,243.313367296874
426,27,10,p06f32,Datafile processing p06f32 Block 3 event 10,Bri,Esy,Rgt,Narr,Narr,55,0.22,339,29,26,27,20.2242643139181,36,55,Correct,Correct,1.03032012128504,302.760568893205,0.28,0.19,1.03032012128504,-0.0596179611712551,110.130070305564,0.321428571428571,163.800696745415,250.517736275879
427,27,11,p06f32,Datafile processing p06f32 Block 3 event 11,Bri,Hrd,Lft,Narr,Wide,65,0.25,356,33,31,31,15.8889671669861,48,65,Correct,Incorrect,1.14907989450517,272.733355913598,0.34,0.17,1.14907989450517,0.153746559182808,112.009284434247,0.294117647058824,-115.70772216391,244.485348192071
428,27,12,p06f32,Datafile processing p06f32 Block 3 event 12,Bri,Esy,Lft,Narr,Narr,66,0.24,339,33,29,29,12.7574315717118,47,66,Correct,Correct,1.06991952422118,278.199122566165,0.37,0.19,1.06991952422118,0.107329833658304,104.089509076313,0.351351351351351,-110.024969088253,253.1693453644
429,27,13,p06f32,Datafile processing p06f32 Block 3 event 13,Bri,Esy,Rgt,Wide,Wide,238,2.1,0,216,212,211,17.4933119061416,226,237,Correct,Incorrect,1.01143264111482,257.113723878125,0.26,0.11,1.01143264111482,-0.0413359396110512,106.774511705744,1.03846153846154,177.832687868397,176.712729363306
430,27,14,p06f32,Datafile processing p06f32 Block 3 event 14,Bri,Hrd,Rgt,Wide,Wide,59,0.28,381,35,32,33,17.7513148826868,42,59,Correct,Correct,1.02927953588354,295.160414023727,0.26,0.17,1.02927953588354,-0.0605684021994226,111.409616783565,0.769230769230769,168.149108897563,240.740592842643
431,27,15,p06f32,Datafile processing p06f32 Block 3 event 15,Bri,Hrd,Rgt,Narr,Wide,57,0.26,364,33,31,32,21.5304715555218,40,56,Correct,Correct,1.05933145950184,284.011982158115,0.24,0.16,1.05933145950184,-0.0842527358637365,112.077236646033,0.375,147.29896782105,240.994147333807
432,27,16,p06f32,Datafile processing p06f32 Block 3 event 16,Bri,Hrd,Lft,Narr,Narr,59,0.25,340,33,29,29,16.9470880200794,45,58,Correct,Correct,1.00903246089083,279.080804197091,0.29,0.13,1.00903246089083,0.00354479906883077,105.380065587985,0.379310344827586,-109.343982860556,256.685404835432
433,28,1,p06f32,Datafile processing p06f32 Block 4 event 1,Drk,Hrd,Rgt,Narr,Narr,61,0.28,400,36,33,33,15.044446058801,49,60,Correct,Incorrect,1.02204654802168,260.995713980192,0.27,0.11,1.02204654802168,0.0333801588059908,108.415288698383,0.37037037037037,-63.8300059653237,247.397133090902
434,28,2,p06f32,Datafile processing p06f32 Block 4 event 2,Drk,Esy,Lft,Wide,Narr,57,0.31,410,37,35,35,23.3416853795278,45,55,Incorrect,Correct,1.0470742013875,270.269508198345,0.2,0.1,1.0470742013875,-0.0677872290643295,105.90824048144,1.05,157.484898134227,210.077668023866
435,28,3,p06f32,Datafile processing p06f32 Block 4 event 3,Drk,Esy,Lft,Wide,Wide,63,0.3,408,37,34,34,18.1989504759675,49,62,Correct,Correct,1.03429751938426,284.4729785476,0.28,0.13,1.03429751938426,0.0712326404173742,112.463975753211,0.785714285714286,-111.409286075286,258.818739492607
436,28,4,p06f32,Datafile processing p06f32 Block 4 event 4,Drk,Hrd,Rgt,Wide,Wide,67,0.34,445,42,39,40,16.364393570369,52,77,Correct,Correct,1.2392703931242,301.316672786835,0.37,0.25,1.2392703931242,0.194819703386237,117.339216431831,0.918918918918919,160.898067168141,254.030116546626
437,28,5,p06f32,Datafile processing p06f32 Block 4 event 5,Drk,Hrd,Rgt,Narr,Wide,64,0.32,433,39,36,36,19.0089527146503,49,74,Correct,Correct,1.0967627903791,308.799358297584,0.38,0.25,1.0967627903791,0.0967025105958806,112.585201018799,0.868421052631579,201.341628646778,227.784468792518
438,28,6,p06f32,Datafile processing p06f32 Block 4 event 6,Drk,Esy,Lft,Narr,Narr,71,0.28,399,40,33,33,12.4381524565891,52,71,Correct,Correct,1.03860098302785,252.814713510021,0.38,0.19,1.03860098302785,0.0770496102808829,108.078513480636,0.289473684210526,-70.5496126957895,239.34360223297
439,28,7,p06f32,Datafile processing p06f32 Block 4 event 7,Drk,Hrd,Lft,Narr,Wide,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.03860098302785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
440,28,8,p06f32,Datafile processing p06f32 Block 4 event 8,Drk,Hrd,Lft,Narr,Narr,63,0.29,393,37,34,35,16.4024403878598,50,63,Correct,Correct,1.04581880165177,268.775409780293,0.28,0.13,1.04581880165177,0.0710015564532389,108.82960777196,0.357142857142857,-98.6010315283286,250.618885466474
441,28,9,p06f32,Datafile processing p06f32 Block 4 event 9,Drk,Hrd,Lft,Wide,Wide,62,0.25,379,33,30,31,15.5355544734425,47,61,Correct,Incorrect,1.12338123439228,248.882260883699,0.3,0.14,1.12338123439228,0.139364940755458,115.22693041561,0.733333333333333,-70.3885472374345,238.6296793403
442,28,10,p06f32,Datafile processing p06f32 Block 4 event 10,Drk,Hrd,Rgt,Wide,Narr,74,0.29,397,36,33,33,17.5366307863191,43,73,Correct,Correct,1.03395363438893,306.907222099188,0.4,0.3,1.03395363438893,-0.0673017960451871,115.574305440402,0.85,181.721240821357,241.779186375433
443,28,11,p06f32,Datafile processing p06f32 Block 4 event 11,Drk,Hrd,Lft,Wide,Narr,76,0.23,348,32,28,28,10.8510173160078,38,75,Correct,Incorrect,1.24150764141154,278.123847846798,0.47,0.37,1.24150764141154,0.175523867745852,113.598762284198,0.765957446808511,-90.9479373551347,262.293797189575
444,28,12,p06f32,Datafile processing p06f32 Block 4 event 12,Drk,Esy,Lft,Narr,Wide,70,0.23,345,30,26,25,10.3459632549088,35,69,Correct,Incorrect,1.20342675614213,262.489243795686,0.44,0.34,1.20342675614213,0.13047030475593,121.180864506888,0.272727272727273,-70.0314873087624,251.596622433753
445,28,13,p06f32,Datafile processing p06f32 Block 4 event 13,Drk,Esy,Rgt,Wide,Wide,70,0.34,466,41,38,39,17.4749830891279,49,70,Correct,Correct,1.0359934771099,285.721228770805,0.31,0.21,1.0359934771099,-0.0639107715485831,125.922922221921,1.03225806451613,154.633881446789,230.345466640911
446,28,14,p06f32,Datafile processing p06f32 Block 4 event 14,Drk,Esy,Rgt,Wide,Narr,68,0.31,394,38,36,36,17.2651848746523,46,68,Correct,Correct,1.06216170469294,275.310019301461,0.32,0.22,1.06216170469294,-0.0934039395038462,116.769111379139,0.875,156.686042331058,223.441042212634
447,28,15,p06f32,Datafile processing p06f32 Block 4 event 15,Drk,Esy,Rgt,Narr,Narr,60,0.31,411,38,36,36,22.314300047448,46,60,Correct,Correct,1.01768568748298,306.184144602137,0.24,0.14,1.01768568748298,-0.0437701284799185,104.224750637759,0.375,181.00364697949,246.094688239824
448,28,16,p06f32,Datafile processing p06f32 Block 4 event 16,Drk,Esy,Rgt,Narr,Wide,55,0.24,353,31,28,29,17.4580658889545,39,56,Correct,Correct,1.0282956703529,278.732283333378,0.27,0.17,1.0282956703529,-0.0429499776072665,104.410596185441,0.518518518518518,163.416117407438,225.073327907434
449,29,1,p06f32,Datafile processing p06f32 Block 5 event 1,Bri,Hrd,Rgt,Narr,Wide,65,0.2,352,29,25,26,14.740483422158,37,60,Correct,Correct,1.03291300604218,285.731519439904,0.34,0.23,1.03291300604218,-0.0109734403767596,112.883609448234,0.323529411764706,149.046190977464,236.097961160352
450,29,2,p06f32,Datafile processing p06f32 Block 5 event 2,Bri,Hrd,Lft,Wide,Wide,60,0.22,345,30,27,28,15.0942077687485,43,62,Correct,Incorrect,1.16296835404163,268.438267016156,0.34,0.19,1.16296835404163,0.174458122284985,117.362210338337,0.852941176470588,-112.806089150841,238.746738416903
451,29,3,p06f32,Datafile processing p06f32 Block 5 event 3,Bri,Hrd,Lft,Wide,Narr,89,0.25,359,34,30,31,9.92181374479095,40,89,Correct,Incorrect,1.43652780126465,252.712761682874,0.58,0.49,1.43652780126465,0.274284552200237,112.737153705688,0.189655172413793,-84.3584691988152,238.124978573476
452,29,4,p06f32,Datafile processing p06f32 Block 5 event 4,Bri,Esy,Rgt,Narr,Wide,68,0.31,475,39,36,37,20.8504320231102,46,68,Correct,Correct,1.04804673656259,316.024838622941,0.31,0.22,1.04804673656259,-0.0683230246661642,103.999673754456,0.354838709677419,188.093900719861,241.145277318265
453,29,5,p06f32,Datafile processing p06f32 Block 5 event 5,Bri,Esy,Lft,Narr,Wide,67,0.24,402,32,29,30,11.7824720000632,47,69,Correct,Incorrect,1.16848579200469,274.377046014472,0.39,0.22,1.16848579200469,0.171973622148626,108.82496644727,0.256410256410256,-105.951209180376,247.643622347207
