eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
11,1,11,p08f21,Datafile processing p08f21 Block 1 event 11,Bri,Esy,Lft,Vert,Vert,72,0.32,389,42,37,34,13.5715875174505,52,71,Correct,Correct,1.01111531594,275.736019399628,0.37,0.19,1.01111531594,0.038205929619683,118.969599079242,0.756756756756757,-136.757632597191,238.324241864478
12,1,12,p08f21,Datafile processing p08f21 Block 1 event 12,Bri,Esy,Rgt,Vert,Vert,69,0.32,409,39,35,33,14.1432811979549,50,69,Correct,Correct,1.04970161117769,275.345216946765,0.36,0.19,1.04970161117769,-0.0907035709838191,121.708149811068,0.694444444444444,147.658948836144,231.470153362602
13,1,13,p08f21,Datafile processing p08f21 Block 1 event 13,Bri,Hrd,Lft,Horz,Horz,70,0.31,372,41,36,34,14.0329080564679,54,69,Correct,Incorrect,1.01339933805098,271.518798900701,0.35,0.15,1.01339933805098,0.0357692533423862,108.041944803635,0.8,-104.703637401393,248.187835745345
14,1,14,p08f21,Datafile processing p08f21 Block 1 event 14,Bri,Hrd,Rgt,Horz,Vert,78,0.34,396,45,38,36,13.7647902649273,56,77,Correct,Correct,1.02556092002377,296.750398502683,0.41,0.21,1.02556092002377,-0.00488852281093152,113.263820392148,0.731707317073171,160.170416950911,247.271398826427
15,1,15,p08f21,Datafile processing p08f21 Block 1 event 15,Bri,Hrd,Rgt,Vert,Horz,67,0.31,372,38,35,32,13.7513276458048,49,67,Correct,Correct,1.02756940171281,275.962928941281,0.35,0.18,1.02756940171281,-0.0662564667534544,118.89868898569,0.742857142857143,151.445129872141,229.912763137929
16,1,16,p08f21,Datafile processing p08f21 Block 1 event 16,Bri,Esy,Lft,Horz,Vert,70,0.34,408,44,38,36,15.7020782333833,54,70,Correct,Correct,1.00662698668251,276.376631007985,0.34,0.16,1.00662698668251,0.0232981438141158,112.7347941937,0.764705882352941,-110.072858291389,250.849550615882
17,2,1,p08f21,Datafile processing p08f21 Block 2 event 1,Drk,Hrd,Rgt,Horz,Horz,70,0.31,400,40,35,33,14.2294518876693,50,69,Correct,Correct,1.00643843224944,288.010419738514,0.36,0.19,1.00643843224944,-0.0275872343849852,105.631587990322,0.833333333333333,152.494876674355,239.299308355897
18,2,2,p08f21,Datafile processing p08f21 Block 2 event 2,Drk,Hrd,Lft,Vert,Horz,70,0.32,387,39,36,33,16.6231628473097,50,70,Incorrect,Incorrect,1.02290710554139,313.828693390924,0.37,0.2,1.02290710554139,-0.0577230498687624,114.638157397083,0.702702702702703,174.821615964034,255.934745726314
19,2,3,p08f21,Datafile processing p08f21 Block 2 event 3,Drk,Esy,Rgt,Horz,Vert,66,0.3,363,37,33,31,16.4488815418979,48,66,Correct,Correct,1.0306344399579,313.237376868035,0.35,0.18,1.0306344399579,-0.0687352954017948,110.312124825121,0.8,178.723885046017,256.579143793689
20,2,4,p08f21,Datafile processing p08f21 Block 2 event 4,Drk,Esy,Lft,Vert,Vert,68,0.27,338,38,31,26,13.8676876152753,49,66,Correct,Correct,1.04849392250061,266.59286647339,0.4,0.17,1.04849392250061,0.0754049630086485,120.599421014153,0.8,-135.213693007696,229.41844643821
21,2,5,p08f21,Datafile processing p08f21 Block 2 event 5,Drk,Hrd,Lft,Vert,Vert,62,0.26,344,33,28,26,14.2099913776571,42,62,Incorrect,Incorrect,1.06624094791606,264.53154257626,0.36,0.2,1.06624094791606,-0.0983880138127643,117.252100467473,0.777777777777778,143.684207456788,221.217515749786
22,2,6,p08f21,Datafile processing p08f21 Block 2 event 6,Drk,Esy,Rgt,Vert,Vert,70,0.36,427,43,38,36,14.8372323450675,54,69,Correct,Correct,1.0349486014182,262.02910441447,0.33,0.15,1.0349486014182,-0.0705291937063728,114.2596894826,0.757575757575758,157.856531305157,207.540782594435
23,2,7,p08f21,Datafile processing p08f21 Block 2 event 7,Drk,Esy,Lft,Horz,Vert,68,0.31,373,41,35,34,14.2414773784272,51,67,Correct,Correct,1.00680762150014,271.698130649837,0.33,0.16,1.00680762150014,0.0160645707573572,114.825551306216,0.787878787878788,-82.7871526774294,258.248600236044
24,2,8,p08f21,Datafile processing p08f21 Block 2 event 8,Drk,Hrd,Lft,Horz,Horz,68,0.29,368,39,34,29,14.312108800828,49,67,Correct,Correct,1.01587931221678,273.381851523951,0.38,0.18,1.01587931221678,0.0465070946123446,112.99506676594,0.789473684210526,-90.0862008549848,255.318526068333
25,2,9,p08f21,Datafile processing p08f21 Block 2 event 9,Drk,Esy,Rgt,Vert,Horz,66,0.32,380,38,34,32,14.8083260941319,50,65,Correct,Correct,1.04625805652038,271.510488478762,0.33,0.15,1.04625805652038,-0.0798715935215976,117.853505930363,0.787878787878788,155.473334886234,221.059865828063
26,2,10,p08f21,Datafile processing p08f21 Block 2 event 10,Drk,Hrd,Rgt,Vert,Horz,67,0.31,390,38,34,33,13.8044891058916,49,66,Correct,Correct,1.03997966238638,260.965699986888,0.33,0.17,1.03997966238638,-0.0714509420845977,115.413936102023,0.727272727272727,155.059731071688,209.049314835597
27,2,11,p08f21,Datafile processing p08f21 Block 2 event 11,Drk,Hrd,Rgt,Horz,Vert,66,0.29,361,39,33,30,16.528347371052,49,65,Correct,Correct,1.00151696193739,302.269789143684,0.35,0.16,1.00151696193739,-0.0115330121773812,114.402908885839,0.771428571428571,171.449460086101,244.942696758666
28,2,12,p08f21,Datafile processing p08f21 Block 2 event 12,Drk,Esy,Rgt,Horz,Horz,66,0.29,375,37,31,29,14.5056170657364,48,66,Correct,Correct,1.01394261456634,297.371472762142,0.37,0.18,1.01394261456634,-0.0413986950851339,110.179449992597,0.810810810810811,177.90648981287,233.970964059893
29,2,13,p08f21,Datafile processing p08f21 Block 2 event 13,Drk,Hrd,Rgt,Vert,Vert,65,0.32,379,39,34,30,14.6909622152155,49,65,Correct,Correct,1.03014430078429,252.226239098518,0.35,0.16,1.03014430078429,-0.041844753292823,118.916719844791,0.771428571428571,148.582932115727,207.39879268113
30,2,14,p08f21,Datafile processing p08f21 Block 2 event 14,Drk,Hrd,Lft,Horz,Vert,69,0.29,347,42,33,30,13.2412255560736,52,69,Correct,Correct,1.03063382080217,254.475839918897,0.39,0.17,1.03063382080217,0.0403188014558363,106.986097340354,0.794871794871795,-74.0825275210385,242.603278881495
31,2,15,p08f21,Datafile processing p08f21 Block 2 event 15,Drk,Esy,Lft,Horz,Horz,71,0.28,338,37,31,27,12.8455950024916,52,71,Correct,Incorrect,1.15016441008222,287.13249455055,0.44,0.19,1.15016441008222,0.140580391596171,111.689695403123,0.818181818181818,-107.839120853155,262.121182988794
32,2,16,p08f21,Datafile processing p08f21 Block 2 event 16,Drk,Esy,Lft,Vert,Horz,72,0.29,354,40,34,31,13.9753648793998,51,71,Correct,Correct,1.01213241016619,274.510890344614,0.4,0.2,1.01213241016619,0.0333120034761913,121.182362503729,0.75,-138.637876440085,234.966263234694
33,3,1,p08f21,Datafile processing p08f21 Block 3 event 1,Bri,Hrd,Rgt,Horz,Vert,70,0.3,350,38,33,32,15.269991272055,53,70,Correct,Correct,1.05566879784262,308.313162625629,0.38,0.17,1.05566879784262,-0.0913266342826673,115.455807060293,0.815789473684211,167.599092906787,255.983680115477
34,3,2,p08f21,Datafile processing p08f21 Block 3 event 2,Bri,Hrd,Lft,Horz,Horz,65,0.27,352,38,32,30,13.9524739000919,50,64,Correct,Correct,1.02086106662765,275.886861927489,0.34,0.14,1.02086106662765,0.0154926548632484,111.626011213955,0.794117647058823,-106.33465261552,251.983754479466
35,3,3,p08f21,Datafile processing p08f21 Block 3 event 3,Bri,Hrd,Lft,Vert,Horz,69,0.25,323,35,28,28,12.4983676497758,48,70,Correct,Incorrect,1.14195027614941,273.140267851687,0.42,0.22,1.14195027614941,0.151078806418401,125.792572568362,0.833333333333333,-131.655784322803,237.784994654382
36,3,4,p08f21,Datafile processing p08f21 Block 3 event 4,Bri,Hrd,Lft,Vert,Vert,70,0.3,379,41,35,32,14.169116310749,52,69,Correct,Correct,1.00542391879944,269.475694305682,0.37,0.17,1.00542391879944,-0.0192634917448568,121.433262419552,0.864864864864865,-134.120238576903,233.326513964841
37,3,5,p08f21,Datafile processing p08f21 Block 3 event 5,Bri,Esy,Rgt,Vert,Vert,68,0.31,386,39,33,33,13.4077915299982,51,67,Correct,Correct,1.04064091684518,253.68409359225,0.34,0.16,1.04064091684518,-0.0735242388168389,118.479100024463,0.735294117647059,133.779914052766,213.183919911575
38,3,6,p08f21,Datafile processing p08f21 Block 3 event 6,Bri,Hrd,Lft,Horz,Vert,69,0.26,309,38,27,25,13.0903067043455,48,68,Correct,Incorrect,1.09154145634924,284.897110211486,0.43,0.2,1.09154145634924,0.0814559729250907,116.682522324904,0.813953488372093,-106.060625295054,262.337330310308
39,3,7,p08f21,Datafile processing p08f21 Block 3 event 7,Bri,Esy,Rgt,Horz,Horz,65,0.27,340,34,30,28,15.8396308304704,45,64,Correct,Correct,1.02792419838416,314.40263769135,0.36,0.19,1.02792419838416,-0.0652332815987517,114.584370972657,0.611111111111111,170.612231831785,259.109151718804
40,3,8,p08f21,Datafile processing p08f21 Block 3 event 8,Bri,Hrd,Rgt,Horz,Horz,67,0.3,354,37,32,29,16.1245189329934,47,66,Correct,Correct,1.02895675373139,315.010380034413,0.37,0.19,1.02895675373139,-0.0626224862364536,112.492739192465,0.837837837837838,169.859595263253,261.510802486387
41,3,9,p08f21,Datafile processing p08f21 Block 3 event 9,Bri,Esy,Rgt,Horz,Vert,66,0.29,346,36,31,29,15.8221165673644,47,65,Correct,Correct,1.02407444280346,319.038280643177,0.36,0.18,1.02407444280346,-0.0557127852411477,117.910812122279,0.805555555555556,175.940755013623,263.623999273533
42,3,10,p08f21,Datafile processing p08f21 Block 3 event 10,Bri,Esy,Rgt,Vert,Horz,62,0.26,336,34,29,28,14.1309671636905,46,62,Correct,Correct,1.0231353767301,263.021992364515,0.34,0.16,1.0231353767301,-0.0522243826432389,119.190610479562,0.794117647058823,152.203683522955,212.799701075972
43,3,11,p08f21,Datafile processing p08f21 Block 3 event 11,Bri,Esy,Lft,Horz,Vert,67,0.28,332,39,33,30,14.2112982995847,51,66,Correct,Correct,1.00340920628494,281.810581220004,0.36,0.15,1.00340920628494,-0.0093665291535865,114.665008072996,0.833333333333333,-114.80685278875,256.508710153519
44,3,12,p08f21,Datafile processing p08f21 Block 3 event 12,Bri,Esy,Lft,Vert,Horz,69,0.26,331,38,31,29,13.0927830624367,49,67,Correct,Correct,1.00240528075967,270.444809569015,0.38,0.18,1.00240528075967,0.00346201972240684,121.992446123538,0.842105263157895,-142.60239145793,228.615907260013
45,3,13,p08f21,Datafile processing p08f21 Block 3 event 13,Bri,Hrd,Rgt,Vert,Vert,69,0.28,350,39,31,29,11.6989845054675,51,69,Correct,Correct,1.0198493131129,258.004125854189,0.4,0.18,1.0198493131129,-0.0399233530519213,120.691055096819,0.85,140.438850304911,214.501278553348
46,3,14,p08f21,Datafile processing p08f21 Block 3 event 14,Bri,Esy,Lft,Horz,Horz,71,0.31,382,43,36,32,14.2919398408146,54,70,Correct,Correct,1.00779652685128,281.681682219688,0.38,0.16,1.00779652685128,0.0234114613894478,114.03996863628,0.815789473684211,-105.53573116666,259.31766284782
47,3,15,p08f21,Datafile processing p08f21 Block 3 event 15,Bri,Esy,Lft,Vert,Vert,69,0.28,341,39,32,29,13.1215080406666,49,68,Correct,Incorrect,1.01839402510264,268.507895431367,0.39,0.19,1.01839402510264,0.0287436452875957,122.879586928346,0.82051282051282,-138.199535709318,229.592821793853
48,3,16,p08f21,Datafile processing p08f21 Block 3 event 16,Bri,Hrd,Rgt,Vert,Horz,67,0.31,372,38,33,31,14.7159720988881,51,66,Correct,Correct,1.06118981536277,269.451766315545,0.35,0.15,1.06118981536277,-0.0929226706220499,121.817778093259,0.8,158.754202785466,215.823988002044
49,4,1,p08f21,Datafile processing p08f21 Block 4 event 1,Drk,Esy,Rgt,Vert,Horz,64,0.3,358,37,32,29,15.6606052513949,49,63,Correct,Correct,1.01947721984789,268.929779460257,0.34,0.14,1.01947721984789,-0.0394150138089557,120.549094049698,0.823529411764706,152.181955284997,218.546840215742
50,4,2,p08f21,Datafile processing p08f21 Block 4 event 2,Drk,Hrd,Rgt,Horz,Horz,69,0.3,362,37,33,29,15.6661382465644,51,68,Correct,Correct,1.02869229701796,318.088498464679,0.39,0.17,1.02869229701796,-0.0647217599702679,109.97253054175,0.82051282051282,176.319391383325,261.435736959012
51,4,3,p08f21,Datafile processing p08f21 Block 4 event 3,Drk,Esy,Lft,Horz,Horz,68,0.3,381,41,35,31,15.100860751772,53,68,Correct,Correct,1.00879669584552,280.837406150706,0.37,0.15,1.00879669584552,0.0211228101368756,112.196013837274,0.783783783783784,-102.699393772719,260.20341046429
52,4,4,p08f21,Datafile processing p08f21 Block 4 event 4,Drk,Esy,Lft,Vert,Vert,73,0.28,359,42,34,30,13.3822497075248,52,71,Correct,Correct,1.01236423095906,269.475972114737,0.41,0.19,1.01236423095906,0.0246162306435191,122.899307935311,0.853658536585366,-140.203824340586,227.58686716663
53,4,5,p08f21,Datafile processing p08f21 Block 4 event 5,Drk,Hrd,Rgt,Vert,Vert,68,0.32,400,39,34,30,14.7935939493072,52,67,Correct,Correct,1.04921976985427,265.282196415061,0.37,0.15,1.04921976985427,-0.0822857020416054,122.10631375182,0.810810810810811,150.307916146977,217.451167582586
54,4,6,p08f21,Datafile processing p08f21 Block 4 event 6,Drk,Hrd,Rgt,Horz,Vert,62,0.27,331,34,30,29,15.5432181725955,48,61,Correct,Correct,1.0375919916006,309.976651058252,0.32,0.13,1.0375919916006,-0.075743094351069,116.70038165539,0.8125,177.563977229351,250.181507167902
55,4,7,p08f21,Datafile processing p08f21 Block 4 event 7,Drk,Hrd,Rgt,Vert,Horz,59,0.25,294,32,27,24,14.7154424645724,44,59,Correct,Correct,1.02916076564882,266.553317092915,0.35,0.15,1.02916076564882,-0.0521416654434999,120.883807957137,0.771428571428571,156.140483503435,214.557134165777
56,4,8,p08f21,Datafile processing p08f21 Block 4 event 8,Drk,Hrd,Lft,Vert,Vert,76,0.28,322,37,29,27,12.0809493244541,59,76,Correct,Incorrect,1.39066067082204,256.161900436923,0.49,0.17,1.39066067082204,0.237040919315012,125.371218064679,0.836734693877551,-125.403162540882,222.386295241993
57,4,9,p08f21,Datafile processing p08f21 Block 4 event 9,Drk,Hrd,Lft,Horz,Horz,70,0.3,353,43,33,29,14.8069426620706,53,69,Correct,Incorrect,1.06535699726091,275.504447919022,0.4,0.16,1.06535699726091,0.0350962308334132,117.382738021706,0.8,-102.445121505601,254.074081868813
58,4,10,p08f21,Datafile processing p08f21 Block 4 event 10,Drk,Esy,Rgt,Horz,Vert,64,0.27,345,34,30,27,16.9680559482742,46,64,Correct,Correct,1.01891646453682,316.379264030959,0.37,0.18,1.01891646453682,-0.0458288617281592,115.145010651964,0.648648648648649,181.374899694612,257.254851706354
59,4,11,p08f21,Datafile processing p08f21 Block 4 event 11,Drk,Esy,Rgt,Horz,Horz,66,0.31,359,38,34,33,16.9184931301981,50,66,Correct,Correct,1.02026570461305,316.461335396066,0.33,0.16,1.02026570461305,-0.0500809591831459,111.657085292828,0.666666666666667,177.119643994863,260.497325374083
60,4,12,p08f21,Datafile processing p08f21 Block 4 event 12,Drk,Esy,Lft,Vert,Horz,70,0.29,322,41,30,27,13.8716119774207,51,69,Correct,Correct,1.050519964689,273.591287224214,0.42,0.18,1.050519964689,0.0588185377063699,125.493560898491,0.904761904761905,-147.131645250006,230.010635804307
61,4,13,p08f21,Datafile processing p08f21 Block 4 event 13,Drk,Hrd,Lft,Vert,Horz,77,0.32,380,44,37,35,10.5224581213437,64,77,Correct,Correct,1.09999277312329,257.749344892247,0.42,0.13,1.09999277312329,0.12357014263889,127.622036844063,0.904761904761905,-154.955100874748,206.806813769624
62,4,14,p08f21,Datafile processing p08f21 Block 4 event 14,Drk,Hrd,Lft,Horz,Vert,73,0.33,404,46,39,35,14.3147196090868,58,73,Correct,Correct,1.00179708922971,281.46532685829,0.38,0.15,1.00179708922971,-0.00375442347169366,117.677851479521,0.815789473684211,-100.475851444612,261.333906253156
63,4,15,p08f21,Datafile processing p08f21 Block 4 event 15,Drk,Esy,Rgt,Vert,Vert,64,0.31,376,38,33,32,15.9993103590939,50,63,Correct,Correct,1.01361814864392,266.322014081196,0.31,0.13,1.01361814864392,-0.0244292724312671,119.546822276763,0.838709677419355,169.724375902119,204.693019045223
64,4,16,p08f21,Datafile processing p08f21 Block 4 event 16,Drk,Esy,Lft,Horz,Vert,68,0.31,360,43,36,34,15.3084505363928,54,68,Correct,Incorrect,1.00307319730699,268.678197729074,0.34,0.14,1.00307319730699,-0.0109917992127323,108.620007295142,0.764705882352941,-102.976592585114,245.579718260113
65,5,1,p08f21,Datafile processing p08f21 Block 5 event 1,Bri,Esy,Lft,Vert,Vert,67,0.26,301,37,28,25,15.4047568453442,47,66,Correct,Correct,1.02854085887213,283.917536392681,0.41,0.19,1.02854085887213,0.0413827268947998,124.015699895532,0.780487804878049,-139.955546959641,244.730764581105
66,5,2,p08f21,Datafile processing p08f21 Block 5 event 2,Bri,Hrd,Rgt,Vert,Vert,62,0.25,331,33,26,23,12.4401328836792,44,61,Correct,Correct,1.06358022829991,253.932699308917,0.38,0.17,1.06358022829991,-0.10349305847159,124.048953337005,0.815789473684211,141.780312985814,209.386756771
67,5,3,p08f21,Datafile processing p08f21 Block 5 event 3,Bri,Hrd,Rgt,Vert,Horz,64,0.26,350,35,31,26,12.6948435197033,46,64,Correct,Correct,1.041182965679,261.36788281618,0.38,0.18,1.041182965679,-0.0758530598472475,122.070745258006,0.815789473684211,149.402295341236,213.023735014884
68,5,4,p08f21,Datafile processing p08f21 Block 5 event 4,Bri,Hrd,Lft,Horz,Vert,67,0.29,354,40,33,31,14.6955603560461,52,66,Correct,Correct,1.00770858887258,275.138727305626,0.35,0.14,1.00770858887258,-0.00434177183895177,116.666011955811,0.828571428571429,-102.014878849817,253.912833716138
69,5,5,p08f21,Datafile processing p08f21 Block 5 event 5,Bri,Esy,Lft,Horz,Horz,62,0.25,327,36,30,27,15.7498904940461,47,61,Correct,Incorrect,1.01000755592468,273.0698296504,0.34,0.14,1.01000755592468,-0.0249517230471912,112.361311819206,0.794117647058823,-101.807543878355,251.366840142294
70,5,6,p08f21,Datafile processing p08f21 Block 5 event 6,Bri,Esy,Rgt,Vert,Vert,63,0.29,366,36,30,28,14.050048659798,48,62,Correct,Correct,1.03855334328538,252.475470612471,0.34,0.14,1.03855334328538,-0.0762873952535909,119.28453756774,0.823529411764706,147.890260701528,203.441984549765
71,5,7,p08f21,Datafile processing p08f21 Block 5 event 7,Bri,Hrd,Rgt,Horz,Horz,67,0.28,333,36,29,28,14.1556386102644,50,67,Correct,Correct,1.02738538046009,307.80891221662,0.39,0.17,1.02738538046009,-0.0580011997210924,112.798268965092,0.846153846153846,181.926024828515,246.875788910684
72,5,8,p08f21,Datafile processing p08f21 Block 5 event 8,Bri,Esy,Lft,Vert,Horz,76,0.36,427,48,42,40,14.6768753949056,59,73,Correct,Correct,1.00601722241601,251.929465586598,0.33,0.14,1.00601722241601,-0.0154304582690639,124.880762823222,0.878787878787879,-147.299880236163,203.083748448077
73,5,9,p08f21,Datafile processing p08f21 Block 5 event 9,Bri,Hrd,Lft,Horz,Horz,67,0.3,357,41,32,30,15.4684354517076,52,67,Correct,Correct,1.02624444301038,282.529779660697,0.37,0.15,1.02624444301038,0.011384551568948,119.129303768217,0.810810810810811,-108.365998513047,259.678677479988
74,5,10,p08f21,Datafile processing p08f21 Block 5 event 10,Bri,Esy,Rgt,Horz,Horz,65,0.3,358,37,32,29,17.8403373358044,47,65,Correct,Correct,1.03164601808242,329.939092870601,0.36,0.18,1.03164601808242,-0.0695009653646651,117.560006447709,0.694444444444444,192.086809216412,266.791074721512
75,5,11,p08f21,Datafile processing p08f21 Block 5 event 11,Bri,Hrd,Rgt,Horz,Vert,67,0.31,357,38,34,31,16.5484366687608,53,67,Correct,Correct,1.01241739672547,328.385141171753,0.36,0.14,1.01241739672547,-0.0339566666869797,118.579669961152,0.861111111111111,199.40546561358,259.73693167197
76,5,12,p08f21,Datafile processing p08f21 Block 5 event 12,Bri,Hrd,Lft,Vert,Horz,72,0.31,369,42,36,32,14.3128256129664,53,68,Correct,Correct,1.02022102852427,267.509408479393,0.36,0.15,1.02022102852427,0.0335035535232064,126.877473751061,0.861111111111111,-139.833123117342,225.927498950241
77,5,13,p08f21,Datafile processing p08f21 Block 5 event 13,Bri,Esy,Lft,Horz,Vert,66,0.26,338,38,32,28,15.1129306632537,50,65,Correct,Correct,1.00543373963697,294.272062154819,0.37,0.15,1.00543373963697,0.0219130035433416,116.332691533118,0.810810810810811,-104.090692510442,273.524953886778
78,5,14,p08f21,Datafile processing p08f21 Block 5 event 14,Bri,Esy,Rgt,Horz,Vert,61,0.26,328,33,30,26,16.4948874562142,45,61,Correct,Correct,1.02905398950622,316.756977464727,0.35,0.16,1.02905398950622,-0.0635324212566423,119.031050858706,0.828571428571429,176.442067334623,259.984147071252
79,5,15,p08f21,Datafile processing p08f21 Block 5 event 15,Bri,Esy,Rgt,Vert,Horz,64,0.29,358,37,31,28,13.5829350811864,49,63,Correct,Correct,1.02043628423674,261.767052249382,0.35,0.14,1.02043628423674,-0.0536360067316524,124.639248939334,0.828571428571429,160.216821817653,206.066334803176
80,5,16,p08f21,Datafile processing p08f21 Block 5 event 16,Bri,Hrd,Lft,Vert,Vert,73,0.33,370,44,38,32,13.8471737421966,55,73,Correct,Incorrect,1.0134970367178,269.56062329685,0.41,0.18,1.0134970367178,0.0149863707561029,127.297736753056,0.878048780487805,-139.120883158409,230.2145958524
81,6,1,p08f21,Datafile processing p08f21 Block 6 event 1,Drk,Esy,Rgt,Horz,Horz,68,0.31,364,38,35,31,17.561327772503,52,67,Correct,Correct,1.0344682824886,327.499443986726,0.36,0.15,1.0344682824886,-0.0679722757321995,120.399119617956,0.888888888888889,184.071387710774,268.428916250293
82,6,2,p08f21,Datafile processing p08f21 Block 6 event 2,Drk,Hrd,Rgt,Vert,Vert,65,0.25,345,37,30,27,14.4722210813943,49,64,Correct,Correct,1.00287112735255,280.167610568253,0.37,0.15,1.00287112735255,0.0192840083449946,121.77287654564,0.891891891891892,157.061223307585,231.683791127561
83,6,3,p08f21,Datafile processing p08f21 Block 6 event 3,Drk,Hrd,Lft,Horz,Vert,80,0.27,349,36,31,27,14.5822685886881,60,79,Incorrect,Correct,1.61688340856922,273.596619479069,0.52,0.19,1.61688340856922,0.28668511514758,119.728084919088,0.730769230769231,-97.1375129923712,254.270967314963
84,6,4,p08f21,Datafile processing p08f21 Block 6 event 4,Drk,Esy,Lft,Vert,Vert,67,0.28,383,40,33,31,14.25887656002,51,66,Correct,Incorrect,1.00307109924798,268.017683956228,0.35,0.15,1.00307109924798,-0.0120415871892734,127.280092563346,0.8,-127.554517621545,234.813139228408
85,6,5,p08f21,Datafile processing p08f21 Block 6 event 5,Drk,Hrd,Rgt,Horz,Horz,67,0.3,348,36,32,28,15.7073219915803,48,66,Correct,Correct,1.03979889660799,318.939890459174,0.38,0.18,1.03979889660799,-0.0770573358424921,117.523551645902,0.842105263157895,183.563103074251,256.483785816571
86,6,6,p08f21,Datafile processing p08f21 Block 6 event 6,Drk,Hrd,Rgt,Horz,Vert,63,0.28,350,35,31,26,16.3917089543751,49,63,Correct,Correct,1.03317777897764,317.021073997173,0.37,0.14,1.03317777897764,-0.0662508005480467,112.346544888343,0.837837837837838,172.664289105714,260.944050101907
87,6,7,p08f21,Datafile processing p08f21 Block 6 event 7,Drk,Esy,Rgt,Horz,Vert,68,0.33,362,39,34,31,16.258991968198,51,67,Correct,Correct,1.02918164629034,320.241888518006,0.36,0.16,1.02918164629034,-0.0567818771460858,116.435657464986,0.861111111111111,180.215749509192,261.985309457564
